# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu May  9 01:11:38 2019
#
# User preference: *
#
# CONSTRAINT:  where (pl_discmethod like '%transit%'
# CONSTRAINT:  and pl_orbsmaxstr > 0
# CONSTRAINT:  and pl_orbeccenstr > 0
# CONSTRAINT:  and pl_orbinclstr > 0
# CONSTRAINT:  and pl_bmassjstr > 0
# CONSTRAINT:  and pl_radjstr > 0
# CONSTRAINT:  and pl_densstr > 0)
# CONSTRAINT:  order by pl_name desc, pl_bmassj asc
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [AU]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [AU]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN pl_bmassj:      Planet Mass or M*sin(i) [Jupiter mass]
# COLUMN pl_bmassjerr1:  Planet Mass or M*sin(i) Upper Unc. [Jupiter mass]
# COLUMN pl_bmassjerr2:  Planet Mass or M*sin(i) Lower Unc. [Jupiter mass]
# COLUMN pl_bmassjlim:   Planet Mass or M*sin(i) Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN st_dist:        Distance [pc]
# COLUMN st_disterr1:    Distance Upper Unc. [pc]
# COLUMN st_disterr2:    Distance Lower Unc. [pc]
# COLUMN st_distlim:     Distance Limit Flag
# COLUMN gaia_gmag:      G-band (Gaia) [mag]
# COLUMN gaia_gmagerr:   G-band (Gaia) Unc. [mag]
# COLUMN gaia_gmaglim:   G-band (Gaia) Limit Flag
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_tefferr1:    Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Effective Temperature Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar radii]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar radii]
# COLUMN st_radlim:      Stellar Radius Limit Flag
#
pl_name,pl_discmethod,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim
HATS-69 b,Transit,1,2.22525770,0.00000190,-0.00000190,0,0.032110,0.000140,-0.000190,0,0.519000,,,0,88.490,0.550,-0.550,0,0.57700,,,0,0.945,0.022,-0.022,0,0.46000,0.25000,-0.25000,0,420.30,3.20,-3.20,0,13.764,,0,5137.00,16.00,-16.00,0,0.89,0.01,-0.02,0,0.88,0.01,-0.01,0
HATS-68 b,Transit,1,3.58622020,0.00000470,-0.00000470,0,0.050710,0.000180,-0.000180,0,0.036000,,,0,83.210,0.190,-0.190,0,1.29000,0.05900,-0.05900,0,1.232,0.039,-0.029,0,0.85600,0.08300,-0.08300,0,618.20,9.30,-9.30,0,12.163,,0,6147.00,22.00,-22.00,0,1.35,0.01,-0.01,0,1.75,0.03,-0.03,0
HATS-67 b,Transit,1,1.60917880,0.00000400,-0.00000400,0,0.030320,0.000150,-0.000150,0,0.057000,,,0,79.030,0.260,-0.260,0,1.45000,0.12000,-0.12000,0,1.685,0.047,-0.047,0,0.37400,0.04700,-0.04700,0,982.00,19.00,-19.00,0,13.560,,0,6594.00,33.00,-33.00,0,1.44,0.02,-0.02,0,1.44,0.03,-0.03,0
HATS-66 b,Transit,1,3.14143910,0.00000740,-0.00000740,0,0.047140,0.000250,-0.000250,0,0.064000,,,0,87.060,0.920,-0.920,0,5.33000,0.68000,-0.68000,0,1.411,0.084,-0.084,0,2.34000,0.56000,-0.43000,0,1538.00,34.00,-34.00,0,14.009,,0,6626.00,35.00,-35.00,0,1.41,0.02,-0.02,0,1.84,0.04,-0.04,0
HATS-65 b,Transit,1,3.10516100,0.00000160,-0.00000160,0,0.044970,0.000330,-0.000330,0,0.062000,,,0,84.820,0.260,-0.260,0,0.82100,0.08300,-0.08300,0,1.501,0.050,-0.050,0,0.30000,0.03900,-0.03900,0,495.00,10.00,-10.00,0,12.379,,0,6277.00,30.00,-30.00,0,1.26,0.03,-0.03,0,1.31,0.03,-0.03,0
HATS-64 b,Transit,1,4.90889700,0.00001300,-0.00001300,0,0.065620,0.000390,-0.000390,0,0.151000,,,0,87.240,0.850,-0.850,0,0.96000,0.20000,-0.20000,0,1.679,0.081,-0.081,0,0.24500,0.06800,-0.05000,0,1083.00,36.00,-36.00,0,12.839,,0,6554.00,27.00,-27.00,0,1.56,0.03,-0.03,0,2.11,0.07,-0.07,0
HATS-63 b,Transit,1,3.05665270,0.00000490,-0.00000490,0,0.040260,0.000280,-0.000280,0,0.136000,,,0,84.860,0.190,-0.190,0,0.96000,0.12000,-0.12000,0,1.207,0.039,-0.039,0,0.67000,0.11000,-0.11000,0,634.80,6.20,-6.20,0,13.721,,0,5627.00,18.00,-18.00,0,0.93,0.02,-0.02,0,1.07,0.01,-0.01,0
HATS-62 b,Transit,1,3.27688370,0.00000330,-0.00000330,0,0.041630,0.000240,-0.000160,0,0.298000,,,0,87.920,0.350,-0.350,0,0.17900,,,0,1.055,0.025,-0.025,0,0.07600,0.05300,-0.05300,0,516.80,10.90,-6.10,0,13.832,,0,5416.00,19.00,-13.00,0,0.90,0.01,-0.01,0,0.93,0.02,-0.01,0
HATS-61 b,Transit,1,7.81795300,0.00002400,-0.00002400,0,0.079080,0.000330,-0.000330,0,0.092000,,,0,87.150,0.180,-0.180,0,3.40000,0.14000,-0.14000,0,1.195,0.067,-0.067,0,2.47000,0.44000,-0.44000,0,694.00,8.80,-8.80,0,13.068,,0,5542.00,21.00,-21.00,0,1.08,0.01,-0.01,0,1.66,0.02,-0.02,0
HATS-60 b,Transit,1,3.56082900,0.00003200,-0.00003200,0,0.047080,0.000150,-0.000230,0,0.191000,,,0,86.280,0.350,-0.350,0,0.66200,0.05500,-0.05500,0,1.153,0.053,-0.053,0,0.53700,0.10000,-0.07000,0,494.30,7.80,-7.80,0,12.500,,0,5688.00,20.00,-20.00,0,1.10,0.01,-0.02,0,1.46,0.02,-0.02,0
HATS-59 b,Transit,2,5.41608100,0.00001600,-0.00001600,0,0.061120,0.000760,-0.000760,0,0.129000,0.049000,-0.049000,0,88.100,0.330,-0.330,0,0.80600,0.06900,-0.06900,0,1.126,0.077,-0.077,0,0.70000,0.16000,-0.16000,0,654.88,14.06,-14.06,0,13.785,,0,5670.00,91.00,-91.00,0,1.04,0.04,-0.04,0,1.04,0.07,-0.07,0
HATS-53 b,Transit,1,3.85377680,0.00000380,-0.00000380,0,0.047530,0.000660,-0.000660,0,0.330000,,,1,88.780,0.550,-0.550,0,0.59500,0.08900,-0.08900,0,1.340,0.056,-0.056,0,0.30300,0.05500,-0.05500,0,613.00,19.00,-19.00,0,13.656,,0,5644.00,94.00,-94.00,0,0.96,0.04,-0.04,0,1.10,0.03,-0.02,0
HATS-52 b,Transit,1,1.36665436,0.00000094,-0.00000094,0,0.024980,0.000400,-0.000400,0,0.246000,,,1,84.700,1.100,-1.100,0,2.24000,0.15000,-0.15000,0,1.382,0.086,-0.086,0,1.06000,0.19000,-0.19000,0,631.00,44.00,-44.00,0,13.627,,0,6010.00,150.00,-150.00,0,1.11,0.05,-0.05,0,1.05,0.06,-0.06,0
HATS-51 b,Transit,1,3.34887020,0.00000390,-0.00000390,0,0.046390,0.000770,-0.000770,0,0.330000,,,1,87.100,1.600,-1.600,0,0.76800,0.04500,-0.04500,0,1.410,0.190,-0.190,0,0.34000,0.16000,-0.11000,0,478.00,59.00,-59.00,0,12.329,,0,5758.00,58.00,-58.00,0,1.19,0.06,-0.06,0,1.44,0.18,-0.18,0
HATS-50 b,Transit,1,3.82970150,0.00000460,-0.00000460,0,0.050460,0.000600,-0.000600,0,0.516000,,,1,87.540,0.660,-0.660,0,0.39000,0.10000,-0.10000,0,1.130,0.075,-0.075,0,0.33000,0.11000,-0.11000,0,717.00,43.00,-43.00,0,13.894,,0,5990.00,110.00,-110.00,0,1.17,0.04,-0.04,0,1.12,0.06,-0.06,0
HATS-5 b,Transit,1,4.76338700,0.00001000,-0.00001000,0,0.054200,0.000600,-0.000600,0,0.019000,0.019000,-0.019000,0,89.300,0.300,-0.300,0,0.23700,0.01200,-0.01200,0,0.912,0.025,-0.025,0,0.39000,0.04000,-0.04000,0,257.00,8.00,-8.00,0,12.429,,0,5304.00,50.00,-50.00,0,0.94,0.03,-0.03,0,0.87,0.02,-0.02,0
HATS-46 b,Transit,1,4.74237290,0.00000490,-0.00000490,0,0.053670,0.000530,-0.000530,0,0.559000,,,1,87.320,0.220,-0.310,0,0.17300,0.06200,-0.06200,0,0.903,0.058,-0.045,0,0.28000,0.12000,-0.12000,0,448.00,22.00,-22.00,0,13.527,,0,5495.00,69.00,-69.00,0,0.92,0.03,-0.03,0,0.85,0.04,-0.03,0
HATS-45 b,Transit,1,4.18762440,0.00000560,-0.00000560,0,0.055110,0.000690,-0.000690,0,0.240000,,,1,85.610,0.420,-0.420,0,0.70000,0.15000,-0.15000,0,1.286,0.093,-0.093,0,0.41000,0.16000,-0.11000,0,818.00,41.00,-41.00,0,13.239,,0,6450.00,110.00,-110.00,0,1.27,0.05,-0.05,0,1.31,0.06,-0.06,0
HATS-44 b,Transit,1,2.74390040,0.00000320,-0.00000320,0,0.036490,0.000300,-0.000300,0,0.279000,,,1,84.650,0.380,-0.380,0,0.56000,0.11000,-0.11000,0,1.067,0.125,-0.071,0,0.56000,0.19000,-0.19000,0,463.00,23.00,-23.00,0,14.160,,0,5080.00,100.00,-100.00,0,0.86,0.02,-0.02,0,0.85,0.04,-0.04,0
HATS-43 b,Transit,1,4.38884970,0.00000590,-0.00000590,0,0.049440,0.000460,-0.000460,0,0.173000,0.089000,-0.089000,0,89.240,0.290,-0.410,0,0.26100,0.05400,-0.05400,0,1.180,0.050,-0.050,0,0.19100,0.05400,-0.03800,0,341.00,17.00,-17.00,0,13.401,,0,5099.00,61.00,-61.00,0,0.84,0.02,-0.02,0,0.81,0.03,-0.03,0
HATS-42 b,Transit,1,2.29210200,0.00000210,-0.00000210,0,0.036890,0.000650,-0.000650,0,0.229000,,,1,85.100,2.100,-2.100,0,1.88000,0.15000,-0.15000,0,1.400,0.250,-0.140,0,0.83000,0.28000,-0.28000,0,942.00,126.00,-80.00,0,13.480,,0,6060.00,120.00,-120.00,0,1.27,0.07,-0.07,0,1.48,0.20,-0.12,0
HATS-41 b,Transit,1,4.19364900,0.00001300,-0.00001300,0,0.058300,0.001500,-0.001000,0,0.380000,0.110000,-0.110000,0,80.400,2.300,-4.200,0,9.70000,1.60000,-1.60000,0,1.330,0.290,-0.200,0,5.10000,3.30000,-2.30000,0,800.00,170.00,-110.00,0,12.520,,0,6424.00,91.00,-91.00,0,1.50,0.12,-0.08,0,1.71,0.36,-0.24,0
HATS-40 b,Transit,1,3.26427360,0.00000580,-0.00000580,0,0.049970,0.000740,-0.000740,0,0.312000,,,1,85.800,1.800,-1.800,0,1.59000,0.24000,-0.24000,0,1.580,0.160,-0.120,0,0.49000,0.13000,-0.13000,0,1431.00,116.00,-75.00,0,13.220,,0,6460.00,130.00,-130.00,0,1.56,0.07,-0.07,0,2.26,0.18,-0.11,0
HATS-4 b,Transit,1,2.51672900,0.00000200,-0.00000200,0,0.036200,0.000200,-0.000200,0,0.013000,0.016000,-0.016000,0,88.500,0.600,-0.600,0,1.32300,0.02800,-0.02800,0,1.020,0.037,-0.037,0,1.55000,0.16000,-0.16000,0,420.00,12.00,-12.00,0,13.286,,0,5403.00,50.00,-50.00,0,1.00,0.02,-0.02,0,0.93,0.02,-0.02,0
HATS-39 b,Transit,1,4.57763480,0.00000730,-0.00000730,0,0.060070,0.000580,-0.000580,0,0.275000,,,1,84.980,0.490,-0.490,0,0.63000,0.13000,-0.13000,0,1.570,0.120,-0.120,0,0.20200,0.07200,-0.05100,0,773.00,41.00,-41.00,0,12.580,,0,6572.00,83.00,-83.00,0,1.38,0.04,-0.04,0,1.62,0.09,-0.09,0
HATS-35 b,Transit,1,1.82099930,0.00000160,-0.00000160,0,0.031990,0.000330,-0.000330,0,0.306000,,,1,86.900,1.300,-1.300,0,1.22200,0.07800,-0.07800,0,1.464,0.069,-0.044,0,0.48400,0.04200,-0.07000,0,557.00,22.00,-17.00,0,12.460,,0,6300.00,100.00,-100.00,0,1.32,0.04,-0.04,0,1.43,0.06,-0.04,0
HATS-34 b,Transit,1,2.10616070,0.00000470,-0.00000470,0,0.031660,0.000340,-0.000340,0,0.108000,,,1,82.280,0.430,-0.590,0,0.94100,0.07200,-0.07200,0,1.430,0.190,-0.190,0,0.40000,0.19000,-0.13000,0,532.00,32.00,-32.00,0,13.679,,0,5380.00,73.00,-73.00,0,0.95,0.03,-0.03,0,0.98,0.05,-0.05,0
HATS-33 b,Transit,1,2.54955510,0.00000610,-0.00000610,0,0.037270,0.000370,-0.000370,0,0.080000,,,1,87.620,0.920,-0.920,0,1.19200,0.05300,-0.05300,0,1.230,0.112,-0.081,0,0.79000,0.19000,-0.19000,0,255.00,12.00,-12.00,0,11.708,,0,5659.00,85.00,-85.00,0,1.06,0.03,-0.03,0,1.02,0.05,-0.04,0
HATS-32 b,Transit,1,2.81265480,0.00000550,-0.00000550,0,0.040240,0.000530,-0.000530,0,0.471000,,,1,87.100,1.200,-1.200,0,0.92000,0.10000,-0.10000,0,1.249,0.144,-0.096,0,0.58000,0.16000,-0.16000,0,839.00,77.00,-55.00,0,14.217,,0,5700.00,110.00,-110.00,0,1.10,0.04,-0.04,0,1.10,0.10,-0.06,0
HATS-31 b,Transit,1,3.37796000,0.00001200,-0.00001200,0,0.047800,0.001200,-0.001200,0,0.233000,,,1,85.000,2.500,-1.600,0,0.88000,0.12000,-0.12000,0,1.640,0.220,-0.220,0,0.24300,0.12400,-0.08800,0,872.00,84.00,-84.00,0,12.961,,0,6050.00,120.00,-120.00,0,1.27,0.10,-0.10,0,1.87,0.18,-0.18,0
HATS-30 b,Transit,1,3.17435160,0.00000260,-0.00000260,0,0.043540,0.000420,-0.000420,0,0.096000,,,1,86.840,0.480,-0.480,0,0.70600,0.03900,-0.03900,0,1.175,0.052,-0.052,0,0.54300,0.07600,-0.07600,0,339.00,16.00,-16.00,0,12.081,,0,5943.00,70.00,-70.00,0,1.09,0.03,-0.03,0,1.06,0.04,-0.04,0
HATS-29 b,Transit,1,4.60587490,0.00000630,-0.00000630,0,0.054750,0.000880,-0.000880,0,0.158000,,,1,87.370,0.340,-0.340,0,0.65300,0.06300,-0.06300,0,1.251,0.061,-0.061,0,0.41100,0.06000,-0.06000,0,351.00,15.00,-15.00,0,12.459,,0,5670.00,110.00,-110.00,0,1.03,0.05,-0.05,0,1.07,0.04,-0.04,0
HATS-28 b,Transit,1,3.18107810,0.00000390,-0.00000390,0,0.041310,0.000530,-0.000530,0,0.202000,,,1,86.170,0.420,-0.420,0,0.67200,0.08700,-0.08700,0,1.194,0.070,-0.070,0,0.48000,0.11000,-0.11000,0,521.00,25.00,-25.00,0,13.793,,0,5498.00,84.00,-84.00,0,0.93,0.04,-0.04,0,0.92,0.04,-0.04,0
HATS-27 b,Transit,1,4.63703800,0.00001400,-0.00001400,0,0.061100,0.000680,-0.000680,0,0.581000,,,1,87.300,1.300,-1.300,0,0.53000,0.13000,-0.13000,0,1.500,0.200,-0.110,0,0.18000,0.08300,-0.05700,0,840.00,80.00,-51.00,0,12.679,,0,6438.00,64.00,-64.00,0,1.42,0.05,-0.05,0,1.74,0.17,-0.10,0
HATS-26 b,Transit,1,3.30238810,0.00000760,-0.00000760,0,0.047350,0.001330,-0.000680,0,0.245000,,,1,86.200,1.900,-1.900,0,0.65000,0.07600,-0.07600,0,1.750,0.210,-0.210,0,0.15300,0.04200,-0.04200,0,907.00,69.00,-49.00,0,12.843,,0,6071.00,81.00,-81.00,0,1.30,0.11,-0.06,0,2.04,0.15,-0.11,0
HATS-25 b,Transit,1,4.29864320,0.00000450,-0.00000450,0,0.051630,0.000600,-0.000600,0,0.176000,,,1,86.930,0.710,-0.710,0,0.61300,0.04200,-0.04200,0,1.260,0.100,-0.100,0,0.38000,0.10000,-0.10000,0,466.00,30.00,-30.00,0,12.935,,0,5715.00,73.00,-73.00,0,0.99,0.04,-0.04,0,1.11,0.07,-0.07,0
HATS-24 b,Transit,1,1.34849540,0.00000130,-0.00000130,0,0.025470,0.000230,-0.000230,0,0.242000,,,1,86.600,1.200,-1.200,0,2.44000,0.18000,-0.18000,0,1.487,0.078,-0.054,0,0.92000,0.15000,-0.15000,0,510.00,15.00,-15.00,0,12.691,,0,6346.00,81.00,-81.00,0,1.21,0.03,-0.03,0,1.17,0.03,-0.03,0
HATS-23 b,Transit,1,2.16051560,0.00000450,-0.00000450,0,0.033970,0.000470,-0.000470,0,0.114000,,,1,81.020,0.930,-0.620,0,1.47000,0.07200,-0.07200,0,1.860,0.300,-0.400,0,0.29000,0.30000,-0.10000,0,747.00,46.00,-46.00,0,13.752,,0,5780.00,120.00,-120.00,0,1.12,0.05,-0.05,0,1.20,0.06,-0.08,0
HATS-22 b,Transit,1,4.72281240,0.00000520,-0.00000520,0,0.050250,0.000420,-0.000420,0,0.079000,0.026000,-0.026000,0,87.960,0.210,-0.210,0,2.74000,0.11000,-0.11000,0,0.953,0.048,-0.029,0,3.89000,0.45000,-0.45000,0,207.90,8.90,-6.60,0,13.122,,0,4803.00,55.00,-55.00,0,0.76,0.02,-0.02,0,0.69,0.03,-0.02,0
HATS-18 b,Transit,1,0.83784340,0.00000047,-0.00000047,0,0.017610,0.000270,-0.000270,0,0.166000,,,1,85.500,1.900,-2.800,0,1.98000,0.07700,-0.07700,0,1.337,0.102,-0.049,0,1.02000,0.13000,-0.20000,0,645.00,36.00,-25.00,0,13.879,,0,5600.00,120.00,-120.00,0,1.04,0.05,-0.05,0,1.02,0.06,-0.03,0
HATS-17 b,Transit,1,16.25461100,0.00007300,-0.00007300,0,0.130800,0.001200,-0.001200,0,0.029000,0.022000,-0.022000,0,89.080,0.260,-0.260,0,1.33800,0.06500,-0.06500,0,0.777,0.056,-0.056,0,3.50000,0.85000,-0.51000,0,339.00,22.00,-16.00,0,12.218,,0,5846.00,78.00,-78.00,0,1.13,0.03,-0.03,0,1.09,0.07,-0.05,0
HATS-15 b,Transit,1,1.74748753,0.00000094,-0.00000094,0,0.027120,0.000230,-0.000230,0,0.126000,,,1,87.130,0.970,-0.670,0,2.17000,0.15000,-0.15000,0,1.105,0.040,-0.040,0,1.97000,0.24000,-0.24000,0,689.00,23.00,-23.00,0,14.647,,0,5311.00,77.00,-77.00,0,0.87,0.02,-0.02,0,0.92,0.03,-0.03,0
HATS-14 b,Transit,1,2.76676410,0.00000270,-0.00000270,0,0.038150,0.000320,-0.000320,0,0.142000,,,1,88.830,0.660,-0.660,0,1.07100,0.07000,-0.07000,0,1.039,0.032,-0.022,0,1.19100,0.09800,-0.14000,0,513.00,14.00,-14.00,0,13.771,,0,5346.00,60.00,-60.00,0,0.97,0.02,-0.02,0,0.93,0.02,-0.01,0
HATS-13 b,Transit,1,3.04404990,0.00000270,-0.00000270,0,0.040570,0.000410,-0.000410,0,0.181000,,,1,88.550,0.430,-0.430,0,0.54300,0.07200,-0.07200,0,1.212,0.035,-0.035,0,0.37700,0.05800,-0.05800,0,476.00,12.00,-12.00,0,13.680,,0,5523.00,69.00,-69.00,0,0.96,0.03,-0.03,0,0.89,0.02,-0.02,0
HATS-10 b,Transit,1,3.31284600,0.00000580,-0.00000580,0,0.044910,0.000740,-0.000740,0,0.501000,,,1,87.790,0.720,-0.720,0,0.52600,0.08100,-0.08100,0,0.969,0.061,-0.045,0,0.70000,0.15000,-0.15000,0,496.00,24.00,-24.00,0,12.984,,0,5880.00,120.00,-120.00,0,1.10,0.05,-0.05,0,1.10,0.06,-0.04,0
HATS-1 b,Transit,1,3.44645900,0.00000400,-0.00000400,0,0.044400,0.000800,-0.000800,0,0.120000,0.092000,-0.092000,0,85.600,0.600,-1.400,0,1.85500,0.26200,-0.19600,0,1.302,0.162,-0.098,0,1.03000,0.25000,-0.25000,0,303.00,38.00,-23.00,0,11.936,,0,5870.00,100.00,,0,0.99,0.05,,0,1.04,0.13,,0
HAT-P-66 b,Transit,1,2.97208600,0.00000570,-0.00000570,0,0.043630,0.001210,-0.000640,0,0.090000,,,1,86.200,1.800,-1.800,0,0.78300,0.05700,-0.05700,0,1.590,0.160,-0.100,0,0.24200,0.04500,-0.06100,0,927.00,75.00,-49.00,0,12.892,,0,6002.00,50.00,-50.00,0,1.25,0.11,-0.05,0,1.88,0.15,-0.10,0
HAT-P-65 b,Transit,1,2.60545520,0.00000310,-0.00000310,0,0.039510,0.000540,-0.000540,0,0.304000,,,1,84.200,1.300,-1.300,0,0.52700,0.08300,-0.08300,0,1.890,0.130,-0.130,0,0.09600,0.02500,-0.02500,0,841.00,45.00,-45.00,0,12.995,,0,5835.00,51.00,-51.00,0,1.21,0.05,-0.05,0,1.86,0.10,-0.10,0
HAT-P-55 b,Transit,1,3.58524670,0.00000640,-0.00000640,0,0.046040,0.000560,-0.000560,0,0.139000,,,1,87.700,0.560,-0.560,0,0.58200,0.05600,-0.05600,0,1.182,0.055,-0.055,0,0.43500,0.07700,-0.07700,0,480.00,19.00,-19.00,0,13.096,,0,5808.00,50.00,-50.00,0,1.01,0.04,-0.04,0,1.01,0.04,-0.04,0
HAT-P-54 b,Transit,1,3.79984700,0.00001400,-0.00001400,0,0.041170,0.000430,-0.000430,0,0.074000,,,1,87.040,0.084,-0.084,0,0.76000,0.03200,-0.03200,0,0.944,0.028,-0.028,0,1.11800,0.09800,-0.09800,0,144.25,0.58,-0.58,0,13.017,,0,4390.00,50.00,-50.00,0,0.65,0.02,-0.02,0,0.62,0.01,-0.01,0
HAT-P-53 b,Transit,1,1.96162410,0.00000390,-0.00000390,0,0.031590,0.000420,-0.000420,0,0.134000,,,1,86.200,1.500,-1.500,0,1.48400,0.05600,-0.05600,0,1.318,0.091,-0.091,0,0.80000,0.15000,-0.15000,0,719.00,43.00,-43.00,0,13.514,,0,5956.00,50.00,-50.00,0,1.09,0.04,-0.04,0,1.21,0.08,-0.06,0
HAT-P-52 b,Transit,1,2.75359530,0.00000940,-0.00000940,0,0.036940,0.000380,-0.000380,0,0.047000,,,1,87.020,0.860,-0.860,0,0.81800,0.02900,-0.02900,0,1.009,0.072,-0.072,0,0.98000,0.21000,-0.21000,0,385.00,21.00,-21.00,0,13.787,,0,5131.00,50.00,-50.00,0,0.89,0.03,-0.03,0,0.89,0.05,-0.05,0
HAT-P-51 b,Transit,1,4.21802780,0.00000590,-0.00000590,0,0.050690,0.000490,-0.000490,0,0.123000,,,1,88.480,0.570,-0.570,0,0.30900,0.01800,-0.01800,0,1.293,0.054,-0.054,0,0.17800,0.02400,-0.02400,0,470.00,16.00,-16.00,0,13.285,,0,5449.00,50.00,-50.00,0,0.98,0.03,-0.03,0,1.04,0.04,-0.03,0
HAT-P-50 b,Transit,1,3.12201090,0.00000650,-0.00000650,0,0.045300,0.000580,-0.001400,0,0.115000,,,1,83.650,0.570,-0.570,0,1.35000,0.07300,-0.07300,0,1.288,0.064,-0.064,0,0.78000,0.11000,-0.11000,0,497.00,21.00,-21.00,0,11.672,,0,6280.00,49.00,-49.00,0,1.27,0.05,-0.12,0,1.70,0.07,-0.07,0
HAT-P-46 b,Transit,1,4.46312900,0.00004800,-0.00004800,0,0.057700,0.001400,-0.000900,0,0.123000,0.120000,-0.120000,0,85.500,0.800,-2.300,0,0.49300,0.08200,-0.05200,0,1.284,0.271,-0.133,0,0.28000,0.10000,-0.10000,0,296.00,61.00,-29.00,0,11.684,,0,6120.00,100.00,-100.00,0,1.28,0.10,-0.06,0,1.40,0.29,-0.14,0
HAT-P-45 b,Transit,1,3.12899200,0.00002100,-0.00002100,0,0.045200,0.000700,-0.000700,0,0.049000,0.063000,-0.063000,0,87.800,0.900,-0.900,0,0.89200,0.13700,-0.09900,0,1.426,0.175,-0.087,0,0.38000,0.09000,-0.09000,0,305.00,35.00,-17.00,0,12.398,,0,6330.00,100.00,-100.00,0,1.26,0.06,-0.06,0,1.32,0.15,-0.07,0
HAT-P-44 b,Transit,2,4.30121900,0.00001900,-0.00001900,0,0.050700,0.000700,-0.000700,0,0.044000,0.052000,-0.052000,0,89.100,0.400,-0.400,0,0.35200,0.02900,-0.02900,0,1.242,0.106,-0.051,0,0.23000,0.04000,-0.04000,0,363.00,31.00,-17.00,0,12.973,,0,5295.00,100.00,-100.00,0,0.94,0.04,-0.04,0,0.95,0.08,-0.04,0
HAT-P-38 b,Transit,1,4.64038200,0.00003200,-0.00003200,0,0.052300,0.000900,-0.000900,0,0.067000,0.047000,-0.047000,0,88.300,0.700,-0.700,0,0.26700,0.02000,-0.02000,0,0.825,0.092,-0.063,0,0.59000,0.16000,-0.16000,0,249.00,26.00,-19.00,0,12.302,,0,5330.00,100.00,,0,0.89,0.04,,0,0.92,0.10,,0
HAT-P-37 b,Transit,1,2.79743600,0.00000700,-0.00000700,0,0.037900,0.000600,-0.000600,0,0.058000,0.038000,-0.038000,0,86.900,0.400,-0.500,0,1.16900,0.10300,-0.10300,0,1.178,0.077,-0.077,0,0.89000,0.19000,-0.19000,0,411.00,26.00,-26.00,0,13.262,,0,5500.00,100.00,,0,0.93,0.04,,0,0.88,0.06,,0
